6,45.31437515,15.68041724,12:32:37
5,45.32103401,15.67707556,12:32:39
6,45.31450779,15.68044082,12:32:40
5,45.32114685,15.67693089,12:32:42
6,45.31464573,15.68044738,12:32:43
5,45.32122543,15.67682666,12:32:45
6,45.31480521,15.68043036,12:32:46
5,45.32134520,15.67666175,12:32:48
6,45.31492247,15.68040168,12:32:49
5,45.32142050,15.67653678,12:32:51
6,45.31504503,15.68036133,12:32:52
5,45.321643343,15.676177876,12:32:54
6,45.31513255,15.68030348,12:32:55
5,45.321806381,15.675900140,12:32:57
6,45.31520742,15.68025316,12:32:58
5,45.322084031,15.675433455,12:33:00
6,45.31535715,15.68014864,12:33:01
5,45.322219960,15.675198561,12:33:03
6,45.31547697,15.68005530,12:33:04
6,45.31561406,15.67994738,12:33:07
6,45.31575678,15.67982851,12:33:10
6,45.31589131,15.67971378,12:33:13
6,45.31604907,15.67958204,12:33:16
6,45.31618940,15.67947168,12:33:19
6,45.31631469,15.67940751,12:33:22
6,45.31644135,15.67939536,12:33:25
6,45.31655143,15.67942987,12:33:28
6,45.31666612,15.67950182,12:33:31
6,45.31678491,15.67957596,12:33:34
6,45.31691687,15.67966493,12:33:37
6,45.31707515,15.67976070,12:33:40
6,45.31717309,15.67981174,12:33:43
6,45.31730487,15.67988466,12:33:46
6,45.31743563,15.67994592,12:33:49
6,45.317629111,15.679999212,12:33:52
6,45.317807277,15.680015498,12:33:55
6,45.31794983,15.68001687,12:33:58
6,45.31806161,15.67996436,12:34:01
6,45.31816724,15.67989071,12:34:04
6,45.31828005,15.67980284,12:34:07
6,45.31839516,15.67969382,12:34:10
6,45.31852105,15.67957642,12:34:13
6,45.31866129,15.67943385,12:34:16
6,45.31877153,15.67932593,12:34:19
6,45.31887639,15.67921800,12:34:22
6,45.31901483,15.67907982,12:34:25
6,45.31914841,15.67894163,12:34:28
6,45.31926634,15.67882495,12:34:31
6,45.31939171,15.67869552,12:34:34
6,45.31950272,15.67858832,12:34:37
6,45.31963065,15.67846107,12:34:40
6,45.31974115,15.67834075,12:34:43
6,45.31986011,15.67822262,12:34:46
6,45.31996445,15.67812016,12:34:49
6,45.32008905,15.67799437,12:34:52
6,45.32026287,15.67781535,12:34:55
6,45.32040439,15.67767133,12:34:58
6,45.32051438,15.67757106,12:35:01
6,45.32057308,15.67755028,12:35:04
6,45.32067845,15.67762940,12:35:07
6,45.32079844,15.67790723,12:35:10
6,45.32096328,15.67834622,12:35:13
6,45.32118299,15.67890480,12:35:16
6,45.32144551,15.67959246,12:35:19
6,45.32191107,15.68080807,12:35:22
6,45.32215872,15.68139764,12:35:25
6,45.32236945,15.68179872,12:35:28
6,45.32262966,15.68210827,12:35:31
6,45.32294781,15.68231683,12:35:34
6,45.32321442,15.68240142,12:35:37
6,45.32345284,15.68247033,12:35:40
6,45.32373355,15.68256403,12:35:43
6,45.32397273,15.68265847,12:35:46
6,45.32414500,15.68274962,12:35:49
6,45.32437854,15.68292573,12:35:52
6,45.32453312,15.68308251,12:35:55
7,45.32458862,15.69495039,17:12:21
7,45.32462092,15.69471522,17:12:24
7,45.32463887,15.69455698,17:12:27
7,45.32465681,15.69439327,17:12:30
7,45.32473475,15.69366988,17:12:33
7,45.32480704,15.69304202,17:12:36
7,45.32488574,15.69240505,17:12:39
7,45.32493265,15.69200580,17:12:42
7,45.32498956,15.69145779,17:12:45
7,45.32503698,15.69100057,17:12:48
7,45.32507800,15.69054699,17:12:51
7,45.32512056,15.69003216,17:12:54
7,45.32515773,15.68961724,17:12:57
7,45.32519105,15.68906230,17:13:00
7,45.32517926,15.68859195,17:13:03
7,45.32515491,15.68814494,17:13:06
7,45.32512312,15.68775627,17:13:09
7,45.32509287,15.68734681,17:13:12
7,45.32507082,15.68702048,17:13:15
7,45.32503852,15.68664566,17:13:18
7,45.32496803,15.68570934,17:13:21
7,45.32488856,15.68466073,17:13:24
7,45.32482421,15.68388119,17:13:27
7,45.32472475,15.68341522,17:13:30
7,45.32450915,15.68301706,17:13:33
7,45.32427792,15.68279866,17:13:36
7,45.32404951,15.68265974,17:13:39
7,45.32377546,15.68253833,17:13:42
7,45.32354013,15.68245410,17:13:45
7,45.32324967,15.68237170,17:13:48
7,45.32304407,15.68231154,17:13:51
7,45.32289692,15.68225721,17:13:54
7,45.32277771,15.68218575,17:13:57
7,45.32266619,15.68209533,17:14:00
7,45.32254135,15.68197099,17:14:03
7,45.32242521,15.68182223,17:14:06
7,45.32231421,15.68166727,17:14:09
7,45.32223191,15.68150138,17:14:12
7,45.32213988,15.68129902,17:14:15
7,45.32201452,15.68099019,17:14:18
7,45.32187736,15.68063652,17:14:21
7,45.32176892,15.68036124,17:14:24
7,45.32161100,15.67996017,17:14:27
7,45.32139206,15.67938299,17:14:30
7,45.32121081,15.67891447,17:14:33
7,45.32103032,15.67843865,17:14:36
7,45.32089034,15.67807076,17:14:39
7,45.32072883,15.67767151,17:14:42
7,45.32063269,15.67754134,17:14:45
7,45.32060834,15.67751910,17:14:48
7,45.32069012,15.67742868,17:14:51
7,45.32080754,15.67731456,17:14:54
7,45.32094521,15.67717309,17:14:57
7,45.32110595,15.67698349,17:15:00
8,45.32318555,15.68238948,17:15:01
7,45.32121850,15.67683801,17:15:03
8,45.32339157,15.68244964,17:15:04
7,45.32134771,15.67665133,17:15:06
8,45.32353846,15.68248847,17:15:07
7,45.32144641,15.67650002,17:15:09
8,45.32368593,15.68254179,17:15:10
7,45.32158510,15.67627505,17:15:12
8,45.32384628,15.68259922,17:15:13
7,45.32167714,15.67611973,17:15:15
8,45.32399856,15.68267223,17:15:16
7,45.32188813,15.67576350,17:15:18
8,45.32414968,15.68275317,17:15:19
8,45.32430003,15.68285736,17:15:22
8,45.32443520,15.68297905,17:15:25
8,45.32455209,15.68312098,17:15:28
8,45.32466072,15.68332744,17:15:31
9,45.31861107,15.67944707,17:15:32
8,45.32475955,15.68364410,17:15:34
9,45.31849613,15.67955885,17:15:35
8,45.32481876,15.68409777,17:15:37
9,45.31841508,15.67964355,17:15:38
8,45.32485876,15.68459218,17:15:40
9,45.31834023,15.67970877,17:15:41
8,45.32490278,15.68516917,17:15:43
9,45.31824808,15.67979224,17:15:44
8,45.32494297,15.68569558,17:15:46
9,45.31815001,15.67986505,17:15:47
8,45.32501612,15.68668645,17:15:49
9,45.31806002,15.67993068,17:15:50
8,45.32504958,15.68710772,17:15:52
9,45.31799181,15.67996985,17:15:53
8,45.32507899,15.68754580,17:15:55
9,45.31792489,15.67998954,17:15:56
8,45.32512398,15.68806960,17:15:58
9,45.31787168,15.67999303,17:15:59
8,45.32515513,15.68855198,17:16:01
9,45.31782005,15.67998872,17:16:02
8,45.32517013,15.68900647,17:16:04
9,45.31773482,15.67998031,17:16:05
8,45.32513956,15.68949828,17:16:07
9,45.31767727,15.67997703,17:16:08
8,45.32510120,15.69002250,17:16:10
9,45.31760805,15.67996760,17:16:11
8,45.32504756,15.69059102,17:16:13
9,45.31753738,15.67994668,17:16:14
8,45.32499305,15.69116774,17:16:16
9,45.31748215,15.67992555,17:16:17
8,45.32494374,15.69168991,17:16:19
9,45.31743211,15.67990956,17:16:20
8,45.32490278,15.69203160,17:16:22
9,45.31736692,15.67987961,17:16:23
8,45.32486717,15.69236221,17:16:25
9,45.31731053,15.67985254,17:16:26
8,45.32482304,15.69268708,17:16:28
9,45.31724606,15.67981070,17:16:29
8,45.32478296,15.69303409,17:16:31
9,45.31717742,15.67978158,17:16:32
8,45.32474489,15.69335404,17:16:34
9,45.31708872,15.67973400,17:16:35
8,45.32470682,15.69370352,17:16:37
9,45.31702685,15.67969646,17:16:38
8,45.32467250,15.69399106,17:16:40
9,45.31695835,15.67965627,17:16:41
8,45.32464712,15.69420436,17:16:43
9,45.31688148,15.67960110,17:16:44
8,45.32462145,15.69449846,17:16:46
9,45.31680836,15.67954900,17:16:47
8,45.32457617,15.69486065,17:16:49
9,45.31673640,15.67950798,17:16:50
8,45.32455253,15.69511620,17:16:52
9,45.31668015,15.67947045,17:16:53
8,45.32452426,15.69539226,17:16:55
9,45.31660415,15.67942143,17:16:56
8,45.32450177,15.69560186,17:16:58
9,45.31653824,15.67939231,17:16:59
10,45.322355629,15.674935658,17:17:00
9,45.31646714,15.67936401,17:17:02
10,45.322301173,15.675023259,17:17:03
9,45.31640642,15.67936503,17:17:05
10,45.322246880,15.675103861,17:17:06
9,45.31630143,15.67937508,17:17:08
10,45.322203294,15.675177771,17:17:09
9,45.31622557,15.67940667,17:17:11
10,45.322148406,15.675264526,17:17:12
9,45.31615476,15.67945671,17:17:14
10,45.322103576,15.675350126,17:17:15
9,45.31605395,15.67953895,17:17:17
10,45.322052960,15.675440957,17:17:18
9,45.31596828,15.67961361,17:17:20
10,45.322002074,15.675529865,17:17:21
9,45.31589588,15.67967226,17:17:23
10,45.321952485,15.675614774,17:17:24
9,45.31580300,15.67975102,17:17:26
10,45.321886186,15.675725986,17:17:27
9,45.31573118,15.67981767,17:17:29
10,45.321816427,15.675838659,17:17:30
9,45.31564508,15.67988371,17:17:32
10,45.321746613,15.675958177,17:17:33
9,45.31554744,15.67996268,17:17:35
10,45.321610068,15.676186369,17:17:36
9,45.31543149,15.68005353,17:17:38
10,45.321553881,15.676272508,17:17:39
9,45.31531712,15.68013311,17:17:41
10,45.321450052,15.676447863,17:17:42
9,45.31520650,15.68021843,17:17:44
10,45.321363258,15.676582840,17:17:45
9,45.31510800,15.68028160,17:17:47
10,45.321268838,15.676725123,17:17:48
9,45.31503012,15.68033123,17:17:50
10,45.321165062,15.676869407,17:17:51
9,45.31496363,15.68035707,17:17:53
10,45.321093301,15.676959084,17:17:54
9,45.31487984,15.68038619,17:17:56
10,45.321028353,15.677039608,17:17:57
9,45.31478508,15.68040219,17:17:59
10,45.32084492,15.67723704,17:18:00
9,45.31469682,15.68040752,17:18:02
10,45.32071232,15.67737147,17:18:03
10,45.32061844,15.67746161,17:18:06
10,45.32057301,15.67749884,17:18:09
10,45.32058794,15.67754991,17:18:12
10,45.32063034,15.67758098,17:18:15
10,45.32066516,15.67762282,17:18:18
10,45.32071448,15.67769696,17:18:21
10,45.32076337,15.67782740,17:18:24
10,45.32085638,15.67806305,17:18:27
10,45.32096130,15.67832977,17:18:30
10,45.32107248,15.67861373,17:18:33
10,45.32117891,15.67888845,17:18:36
10,45.32126197,15.67911395,17:18:39
10,45.32136277,15.67937544,17:18:42
10,45.32144324,15.67959294,17:18:45
10,45.32152176,15.67980214,17:18:48
10,45.32163251,15.68007686,17:18:51
10,45.32174910,15.68038635,17:18:54
10,45.32186439,15.68069060,17:18:57
10,45.32203939,15.68112438,17:19:00
10,45.32218539,15.68146647,17:19:03
10,45.32234481,15.68175811,17:19:06
10,45.32248952,15.68195039,17:19:09
10,45.32270237,15.68216758,17:19:12
10,45.32287022,15.68228049,17:19:15
10,45.32304824,15.68234909,17:19:18
10,45.32328185,15.68241708,17:19:21
