3,45.810108532,15.989680630,12:00:41
4,45.807631743,15.980142047,12:00:42
5,45.808149992,15.984523899,12:00:43
6,45.809460256,15.987263207,12:00:44
7,45.813846858,15.981527411,12:00:45
8,45.810909642,15.989655036,12:00:46
9,45.819674994,15.985995024,12:00:47
10,45.807620379,15.979719381,12:00:48
1,45.81092982,15.99649794,12:00:42
2,45.810925893,15.996485045,12:00:43
3,45.810105580,15.989573640,12:00:44
4,45.807636664,15.980255327,12:00:45
5,45.808273244,15.984714742,12:00:46
6,45.809463099,15.987335652,12:00:47
7,45.813725886,15.981543203,12:00:48
8,45.810996803,15.989645337,12:00:49
9,45.819576982,15.985973857,12:00:50
10,45.807625219,15.979884433,12:00:51
1,45.81086829,15.99619039,12:00:45
2,45.810828471,15.995982071,12:00:46
3,45.810097345,15.989417615,12:00:47
4,45.807637148,15.980269326,12:00:48
5,45.808338050,15.984816720,12:00:49
6,45.809466748,15.987430928,12:00:50
7,45.813615853,15.981569160,12:00:51
8,45.811031245,15.989640434,12:00:52
9,45.819415702,15.985959848,12:00:53
10,45.807628487,15.980003505,12:00:54
1,45.81077538,15.99572529,12:00:48
2,45.810800794,15.995844491,12:00:49
3,45.810094777,15.989302688,12:00:50
4,45.807641036,15.980495935,12:00:51
5,45.808404136,15.984917668,12:00:52
6,45.809474152,15.987643731,12:00:53
7,45.813539968,15.981585069,12:00:54
8,45.811168631,15.989624009,12:00:55
9,45.819382151,15.985958948,12:00:56
10,45.807633085,15.980140698,12:00:57
1,45.81074191,15.99555467,12:00:51
2,45.810675512,15.995172420,12:00:52
3,45.810086459,15.989070887,12:00:53
4,45.807644297,15.980700767,12:00:54
5,45.808488390,15.985043376,12:00:55
6,45.809487043,15.987818720,12:00:56
7,45.813401973,15.981600771,12:00:57
8,45.811210909,15.989620987,12:00:58
9,45.819306848,15.985956802,12:00:59
10,45.807637199,15.980270710,12:01:00
1,45.81063669,15.99493259,12:00:54
2,45.810538252,15.994249512,12:00:55
3,45.810082302,15.988948611,12:00:56
4,45.807646482,15.980833706,12:00:57
5,45.808611292,15.985228611,12:00:58
6,45.809553633,15.987986565,12:00:59
7,45.813322183,15.981605406,12:01:00
8,45.811468108,15.989597784,12:01:01
9,45.819187057,15.985980170,12:01:02
10,45.807640555,15.980419680,12:01:03
1,45.81057702,15.99452714,12:00:57
2,45.810450847,15.993548453,12:00:58
3,45.810075425,15.988728556,12:00:59
4,45.807655376,15.981161545,12:01:00
5,45.808804291,15.985523164,12:01:01
6,45.809620669,15.988014332,12:01:02
7,45.813170049,15.981615705,12:01:03
8,45.811687655,15.989578424,12:01:04
9,45.819141933,15.985982821,12:01:05
10,45.807642369,15.980578323,12:01:06
1,45.81054309,15.99423594,12:01:00
2,45.810429229,15.993365274,12:01:01
3,45.810068396,15.988534229,12:01:02
4,45.807661842,15.981394063,12:01:03
5,45.808897504,15.985664645,12:01:04
6,45.809674837,15.988018662,12:01:05
7,45.813009418,15.981623844,12:01:06
8,45.811725565,15.989575097,12:01:07
9,45.818973526,15.986015023,12:01:08
10,45.807644325,15.980701966,12:01:09
1,45.81050915,15.99395893,12:01:03
2,45.810379961,15.992997972,12:01:04
3,45.810062603,15.988335698,12:01:05
4,45.807670002,15.981683743,12:01:06
5,45.808990669,15.985806174,12:01:07
6,45.809800249,15.988009433,12:01:08
7,45.812765723,15.981638326,12:01:09
8,45.811759442,15.989572091,12:01:10
9,45.818820734,15.986042266,12:01:11
10,45.807648201,15.980920639,12:01:12
1,45.81045355,15.99359027,12:01:06
2,45.810349752,15.992721111,12:01:07
3,45.810082623,15.988065969,12:01:08
4,45.807676841,15.981928396,12:01:09
5,45.809165262,15.986072781,12:01:10
6,45.809937899,15.988000043,12:01:11
7,45.812671222,15.981643440,12:01:12
8,45.812014708,15.989550412,12:01:13
9,45.818707252,15.986071951,12:01:14
10,45.807653837,15.981128923,12:01:15
1,45.810430539,15.993376261,12:01:09
2,45.810309891,15.992377507,12:01:10
3,45.810141058,15.987991092,12:01:11
4,45.807677769,15.982011432,12:01:12
5,45.809297723,15.986275380,12:01:13
6,45.810028907,15.987994058,12:01:14
7,45.812432730,15.981656577,12:01:15
8,45.812132347,15.989540263,12:01:16
9,45.818603263,15.986108922,12:01:17
10,45.807661319,15.981379122,12:01:18
1,45.81037829,15.99298696,12:01:12
2,45.810274290,15.992009814,12:01:13
3,45.810214724,15.987981007,12:01:14
4,45.807596757,15.982022098,12:01:15
5,45.809430539,15.986486840,12:01:16
6,45.810123600,15.987987097,12:01:17
7,45.812229437,15.981660649,12:01:18
8,45.812272100,15.989527687,12:01:19
9,45.818508884,15.986197903,12:01:20
10,45.807672831,15.981784489,12:01:21
1,45.81035249,15.99275439,12:01:15
2,45.810234317,15.991614573,12:01:16
3,45.810224565,15.987980233,12:01:17
4,45.807534564,15.982024667,12:01:18
5,45.809454772,15.986602610,12:01:19
6,45.810273751,15.987977073,12:01:20
7,45.811923803,15.981685257,12:01:21
8,45.812360808,15.989521928,12:01:22
9,45.818420143,15.986298981,12:01:23
10,45.807676955,15.981929639,12:01:24
1,45.81031173,15.99235661,12:01:18
2,45.810193042,15.991142639,12:01:19
3,45.810325536,15.987972855,12:01:20
4,45.807460535,15.982030748,12:01:21
5,45.809449612,15.986703445,12:01:22
6,45.810406771,15.987918119,12:01:23
7,45.811804796,15.981695796,12:01:24
8,45.812419576,15.989517764,12:01:25
9,45.818348694,15.986371004,12:01:26
10,45.807683290,15.982013932,12:01:27
1,45.81028307,15.99210062,12:01:21
2,45.810154411,15.990592221,12:01:22
3,45.810438822,15.987847551,12:01:23
4,45.807400623,15.982034546,12:01:24
5,45.809444489,15.986810859,12:01:25
6,45.810438941,15.987826928,12:01:26
7,45.811691259,15.981707961,12:01:27
8,45.812539592,15.989511070,12:01:28
9,45.818116153,15.986520413,12:01:29
10,45.807756805,15.982009790,12:01:30
1,45.81025109,15.99178804,12:01:24
2,45.810135966,15.990187732,12:01:25
3,45.810443099,15.987509904,12:01:26
4,45.807365566,15.982036953,12:01:27
5,45.809452455,15.987010680,12:01:28
6,45.810450690,15.987723486,12:01:29
7,45.811499415,15.981724524,12:01:30
8,45.812693573,15.989502588,12:01:31
9,45.817557564,15.986403701,12:01:32
10,45.807944970,15.981995756,12:01:33
1,45.81023318,15.99158193,12:01:27
2,45.810130547,15.990076650,12:01:28
3,45.810439696,15.987330668,12:01:29
4,45.807089364,15.982054887,12:01:30
5,45.809456750,15.987169441,12:01:31
6,45.810443559,15.987483582,12:01:32
7,45.811187508,15.981750935,12:01:33
8,45.812702321,15.989502096,12:01:34
9,45.817218758,15.986328932,12:01:35
10,45.808032187,15.981988682,12:01:36
1,45.81020804,15.99128953,12:01:30
2,45.810122156,15.989835332,12:01:31
3,45.810429098,15.986975006,12:01:32
4,45.807018540,15.982060650,12:01:33
5,45.809468394,15.987463008,12:01:34
6,45.810438512,15.987317527,12:01:35
7,45.810928281,15.981773424,12:01:36
8,45.812775812,15.989497959,12:01:37
9,45.816945859,15.986269000,12:01:38
10,45.808364041,15.981965402,12:01:39
1,45.81018562,15.99100688,12:01:33
2,45.810112627,15.989719115,12:01:34
3,45.810419326,15.986670798,12:01:35
4,45.806941710,15.982066851,12:01:36
5,45.809476669,15.987729831,12:01:37
6,45.810432504,15.987118748,12:01:38
7,45.810812447,15.981783004,12:01:39
8,45.812949002,15.989487637,12:01:40
9,45.816821301,15.986253857,12:01:41
10,45.808431338,15.981959755,12:01:42
1,45.81016337,15.99070952,12:01:36
2,45.810162592,15.989715274,12:01:37
3,45.810346819,15.986489761,12:01:38
4,45.806815431,15.982077120,12:01:39
5,45.809545220,15.987975771,12:01:40
6,45.810425138,15.986863527,12:01:41
7,45.810734877,15.981789107,12:01:42
8,45.813219918,15.989468988,12:01:43
9,45.816754363,15.986257410,12:01:44
10,45.808650044,15.981943691,12:01:45
1,45.81014984,15.99047278,12:01:39
2,45.810210250,15.989711228,12:01:40
3,45.810238371,15.986431903,12:01:41
4,45.806615928,15.982093100,12:01:42
5,45.809619019,15.988014068,12:01:43
6,45.810412516,15.986632317,12:01:44
7,45.810697767,15.981791394,12:01:45
8,45.813453833,15.989450269,12:01:46
9,45.816644817,15.986258362,12:01:47
10,45.808809295,15.981926433,12:01:48
1,45.81013188,15.99012682,12:01:42
2,45.810256673,15.989705747,12:01:43
3,45.810182609,15.986433255,12:01:44
4,45.806455484,15.982106403,12:01:45
5,45.809735074,15.988014587,12:01:46
6,45.810400307,15.986589467,12:01:47
7,45.810606308,15.981795794,12:01:48
8,45.813666692,15.989437134,12:01:49
9,45.816197377,15.986364642,12:01:50
10,45.809563164,15.981868796,12:01:51
1,45.81011720,15.98982122,12:01:45
2,45.810486061,15.989686099,12:01:46
3,45.810089564,15.986440775,12:01:47
4,45.806452596,15.982106575,12:01:48
5,45.809798075,15.988026617,12:01:49
6,45.810352367,15.986498500,12:01:50
7,45.810453814,15.981808050,12:01:51
8,45.813768925,15.989427317,12:01:52
9,45.816026141,15.986427302,12:01:53
10,45.809671200,15.981859868,12:01:54
1,45.81010833,15.98965188,12:01:48
2,45.810787011,15.989664618,12:01:49
3,45.809983952,15.986449463,12:01:50
4,45.806381609,15.982111379,12:01:51
5,45.809890757,15.988115116,12:01:52
6,45.810296286,15.986444911,12:01:53
7,45.810271844,15.981823441,12:01:54
8,45.81379485,15.98942575,12:01:55
9,45.815797441,15.986538591,12:01:56
10,45.809681630,15.981822586,12:01:57
1,45.810095106,15.989301680,12:01:51
2,45.811117108,15.989624404,12:01:52
3,45.809950627,15.986383213,12:01:53
4,45.806366380,15.982112443,12:01:54
5,45.809927540,15.988273528,12:01:55
6,45.810240616,15.986431785,12:01:56
7,45.809910613,15.981844468,12:01:57
8,45.813816694,15.989457755,12:01:58
9,45.815353295,15.986733330,12:01:59
10,45.809668307,15.981658003,12:02:00
1,45.810085178,15.989048899,12:01:54
2,45.811600062,15.989586061,12:01:55
3,45.809946089,15.986229912,12:01:56
4,45.806318208,15.982115641,12:01:57
5,45.809940860,15.988565964,12:01:58
6,45.810133333,15.986437358,12:01:59
7,45.809791708,15.981850769,12:02:00
8,45.813822143,15.989524022,12:02:01
9,45.815107310,15.986844820,12:02:02
10,45.809658658,15.981559085,12:02:03
1,45.810074827,15.988722931,12:01:57
2,45.811999919,15.989552870,12:01:58
3,45.809938942,15.986087051,12:01:59
4,45.806218632,15.982121751,12:02:00
5,45.809945865,15.988739466,12:02:01
6,45.810053852,15.986443659,12:02:02
7,45.809714791,15.981857343,12:02:03
8,45.813832330,15.989723978,12:02:04
9,45.814714054,15.986998846,12:02:05
10,45.809637666,15.981357698,12:02:06
1,45.810063785,15.988381304,12:02:00
2,45.812203781,15.989533274,12:02:01
3,45.809936674,15.985855902,12:02:02
4,45.805997516,15.982137565,12:02:03
5,45.809965811,15.989391108,12:02:04
6,45.810011516,15.986447336,12:02:05
7,45.809683238,15.981859842,12:02:06
8,45.813844417,15.990005646,12:02:07
9,45.814472277,15.987074460,12:02:08
10,45.809636299,15.981334204,12:02:09
1,45.810071690,15.988105222,12:02:03
2,45.812361122,15.989521741,12:02:04
3,45.809929484,15.985724367,12:02:05
4,45.805876038,15.982145580,12:02:06
5,45.809970623,15.989550223,12:02:07
6,45.809957362,15.986451158,12:02:08
7,45.809690682,15.981947104,12:02:09
8,45.813850354,15.990266323,12:02:10
9,45.814376509,15.987101686,12:02:11
10,45.809626371,15.981235538,12:02:12
1,45.810111332,15.988015125,12:02:06
2,45.812449610,15.989516690,12:02:07
3,45.809922868,15.985535102,12:02:08
4,45.805743567,15.982154055,12:02:09
5,45.809975563,15.989706940,12:02:10
6,45.809951037,15.986395851,12:02:11
7,45.809708230,15.982176890,12:02:12
8,45.813858526,15.990508423,12:02:13
9,45.813975194,15.987190530,12:02:14
10,45.809616042,15.981147853,12:02:15
1,45.810197375,15.987982072,12:02:09
2,45.812603662,15.989507899,12:02:10
3,45.809912893,15.985277427,12:02:11
4,45.805687684,15.982157480,12:02:12
5,45.809979121,15.989813179,12:02:13
6,45.809946665,15.986242059,12:02:14
7,45.809729957,15.982392198,12:02:15
8,45.813863537,15.990721116,12:02:16
9,45.813879888,15.987203002,12:02:17
10,45.809602979,15.980987090,12:02:18
1,45.810346388,15.987962936,12:02:12
2,45.812775764,15.989497815,12:02:13
3,45.809906495,15.985099622,12:02:14
4,45.805621869,15.982161454,12:02:15
5,45.810001577,15.990140805,12:02:16
6,45.809939389,15.986030920,12:02:17
7,45.809746214,15.982585847,12:02:18
8,45.813865776,15.990802210,12:02:19
9,45.813794506,15.987213709,12:02:20
10,45.809584815,15.980750177,12:02:21
1,45.810421089,15.987886662,12:02:15
2,45.813000832,15.989485267,12:02:16
3,45.809887912,15.984579626,12:02:17
4,45.805565634,15.982165114,12:02:18
5,45.810022693,15.990461864,12:02:19
6,45.809932958,15.985840167,12:02:20
7,45.809772963,15.982857200,12:02:21
8,45.814011587,15.990853735,12:02:22
9,45.813778870,15.987210018,12:02:23
10,45.809561201,15.980519879,12:02:24
1,45.810447670,15.987772329,12:02:18
2,45.813522993,15.989445174,12:02:19
3,45.809880956,15.984418736,12:02:20
4,45.805474030,15.982172775,12:02:21
5,45.810039699,15.990727893,12:02:22
6,45.809927780,15.985689124,12:02:23
7,45.809808014,15.983294769,12:02:24
8,45.814234361,15.990846295,12:02:25
9,45.813738672,15.987250003,12:02:26
10,45.809546555,15.980323723,12:02:27
1,45.810446892,15.987594310,12:02:21
2,45.813706746,15.989431549,12:02:22
3,45.809865897,15.984018424,12:02:23
4,45.805372096,15.982183250,12:02:24
5,45.810075315,15.991249607,12:02:25
6,45.809919318,15.985453123,12:02:26
7,45.809829421,15.983547703,12:02:27
8,45.814281293,15.990850522,12:02:28
9,45.813741037,15.987369317,12:02:29
10,45.809528907,15.980161512,12:02:30
1,45.810441786,15.987429913,12:02:24
2,45.813799738,15.989424725,12:02:25
3,45.809851029,15.983769082,12:02:26
4,45.805347963,15.982245316,12:02:27
5,45.810086272,15.991391260,12:02:28
6,45.809913705,15.985272243,12:02:29
7,45.809846258,15.983726565,12:02:30
8,45.814496398,15.990858060,12:02:31
9,45.813759206,15.987477351,12:02:32
10,45.809525323,15.980064083,12:02:33
1,45.810438488,15.987320043,12:02:27
2,45.813821906,15.989430384,12:02:28
3,45.809840764,15.983685318,12:02:29
4,45.805354199,15.982365419,12:02:30
5,45.810126293,15.991910982,12:02:31
6,45.809905487,15.985167763,12:02:32
7,45.809872766,15.984214247,12:02:33
8,45.814552867,15.990871763,12:02:34
9,45.813767452,15.987703185,12:02:35
10,45.809513632,15.979919532,12:02:36
1,45.810425253,15.986865506,12:02:30
2,45.813826883,15.989555047,12:02:31
3,45.809824366,15.983478738,12:02:32
4,45.805353408,15.982508911,12:02:33
5,45.810150939,15.992223499,12:02:34
6,45.809905707,15.985078743,12:02:35
7,45.809880974,15.984443534,12:02:36
8,45.814585515,15.990971983,12:02:37
9,45.813756777,15.987901598,12:02:38
10,45.809503348,15.979805468,12:02:39
1,45.810383761,15.986550359,12:02:33
2,45.813829942,15.989637910,12:02:34
3,45.809806660,15.983286704,12:02:35
4,45.805363180,15.982758117,12:02:36
5,45.810164866,15.992384601,12:02:37
6,45.809898625,15.984979870,12:02:38
7,45.809891156,15.984703555,12:02:39
8,45.814617215,15.991006493,12:02:40
9,45.813762946,15.988088937,12:02:41
10,45.809492613,15.979682101,12:02:42
1,45.810224503,15.986430863,12:02:36
2,45.813831106,15.989721863,12:02:37
3,45.809791345,15.983103559,12:02:38
4,45.805386140,15.982946956,12:02:39
5,45.810184090,15.992628389,12:02:40
6,45.809895008,15.984899191,12:02:41
7,45.809902859,15.985010675,12:02:42
8,45.814757065,15.991246446,12:02:43
9,45.813771719,15.988378945,12:02:44
10,45.809481095,15.979551497,12:02:45
1,45.810073337,15.986442285,12:02:39
2,45.813831089,15.989742178,12:02:40
3,45.809777061,15.982936388,12:02:41
4,45.805395681,15.983122046,12:02:42
5,45.810203288,15.992843428,12:02:43
6,45.809892333,15.984784924,12:02:44
7,45.809913768,15.985328713,12:02:45
8,45.814805314,15.991338860,12:02:46
9,45.813779757,15.988703229,12:02:47
10,45.809469138,15.979415072,12:02:48
1,45.809968047,15.986451044,12:02:42
2,45.813843530,15.989920061,12:02:43
3,45.809766126,15.982822704,12:02:44
4,45.805405977,15.983285592,12:02:45
5,45.810214482,15.993016147,12:02:46
6,45.809892683,15.984688291,12:02:47
7,45.809931342,15.985810319,12:02:48
8,45.814816706,15.991360221,12:02:49
9,45.813802408,15.988967886,12:02:50
10,45.809461699,15.979308392,12:02:51
1,45.809951234,15.986377046,12:02:45
2,45.813851462,15.990189122,12:02:46
3,45.809753164,15.982706820,12:02:47
4,45.805414387,15.983466187,12:02:48
5,45.810246525,15.993159595,12:02:49
6,45.809884933,15.984555223,12:02:50
7,45.809941358,15.986231778,12:02:51
8,45.814868371,15.991431547,12:02:52
9,45.813809608,15.989378485,12:02:53
10,45.809441459,15.979176797,12:02:54
1,45.809944816,15.986192706,12:02:48
2,45.813851417,15.990314894,12:02:49
3,45.809742103,15.982563569,12:02:50
4,45.805420278,15.983575831,12:02:51
5,45.810251131,15.993293794,12:02:52
6,45.809873100,15.984361834,12:02:53
7,45.809950790,15.986378927,12:02:54
8,45.814940605,15.991561949,12:02:55
9,45.813821998,15.989435469,12:02:56
10,45.809438606,15.979030880,12:02:57
1,45.809915764,15.985368307,12:02:51
2,45.813853023,15.990428328,12:02:52
3,45.809729407,15.982391130,12:02:53
4,45.805427520,15.983708331,12:02:54
5,45.810272515,15.993506186,12:02:55
6,45.809869141,15.984175493,12:02:56
7,45.809941787,15.986449848,12:02:57
8,45.814971665,15.991622621,12:02:58
9,45.813820798,15.989509197,12:02:59
10,45.809428082,15.978945408,12:03:00
1,45.809909546,15.985191115,12:02:54
2,45.813857339,15.990568671,12:02:55
3,45.809713722,15.982215362,12:02:56
4,45.805432187,15.983795754,12:02:57
5,45.810299025,15.993627363,12:02:58
6,45.809859314,15.984001470,12:02:59
7,45.809931208,15.986453292,12:03:00
8,45.815000451,15.991687469,12:03:01
9,45.813820600,15.989570988,12:03:02
10,45.809417475,15.978810848,12:03:03
1,45.809888383,15.984594444,12:02:57
2,45.813860814,15.990711132,12:02:58
3,45.809693768,15.982030013,12:02:59
4,45.805436133,15.983868357,12:03:00
5,45.810319388,15.993769490,12:03:01
6,45.809853110,15.983812182,12:03:02
7,45.809886149,15.986457782,12:03:03
8,45.815044179,15.991804163,12:03:04
9,45.813826922,15.989662898,12:03:05
10,45.809409034,15.978690954,12:03:06
1,45.809859998,15.984001516,12:03:00
2,45.813865680,15.990802428,12:03:01
3,45.809683125,15.981857794,12:03:02
4,45.805441998,15.984090304,12:03:03
5,45.810345884,15.993989840,12:03:04
6,45.809842048,15.983689645,12:03:05
7,45.809817343,15.986465410,12:03:06
8,45.815064699,15.991873017,12:03:07
9,45.813830235,15.989767348,12:03:08
10,45.809391616,15.978530706,12:03:09
1,45.809852905,15.983807598,12:03:03
2,45.813864220,15.990940399,12:03:04
3,45.809671828,15.981691519,12:03:05
4,45.805439763,15.984159180,12:03:06
5,45.810373538,15.994183510,12:03:07
6,45.809825114,15.983521964,12:03:08
7,45.809785429,15.986469083,12:03:09
8,45.815100275,15.991979349,12:03:10
9,45.813834823,15.989848174,12:03:11
10,45.809378672,15.978364350,12:03:12
